tSNE1,tSNE2,tSNE3,Label
0.067808166,-13.167405,10.64213,1
-2.267314,-12.666326,-8.488464,2
-4.8346424,3.1705036,0.14744823,1
1.6533865,-2.981384,13.505092,1
1.2245477,-6.0860925,7.8896813,1
2.1037362,-18.179604,-5.1942625,1
-0.86034757,-16.409206,-4.6284647,2
-1.9289036,-3.635153,-17.704294,2
0.47766793,13.989198,-14.473626,3
0.05134077,-4.896029,-17.796255,2
12.865363,7.7720428,0.044258565,3
-0.002184228,13.357885,-9.219213,3
-0.8197119,6.9349585,-19.485916,2
15.866698,9.664433,0.70442843,3
-19.290981,0.24995676,5.172389,1
-17.684986,3.1236606,1.4138262,1
-14.664015,7.5295253,2.7555485,1
-9.035487,2.9144979,8.600569,1
-12.674615,-2.1214042,-2.1483593,1
-13.516172,7.512883,1.5712887,1
-18.108515,2.6081452,3.9755702,1
-9.6498165,0.9446658,1.9127543,1
-2.1148427,-7.356793,13.992251,1
-11.339712,3.4772909,5.9109645,1
-14.514322,-5.048896,5.3830247,1
0.43763128,2.739448,7.5920987,1
-10.48405,-1.4502283,-1.8563894,1
-15.797165,-2.1103394,3.5223606,1
0.8304845,-12.367486,13.215635,1
-11.184359,3.4279528,1.0554657,1
-7.4155097,8.015443,-0.029989358,1
5.796334,-14.231004,4.5042276,1
3.0258787,-15.70076,-0.6487117,2
4.0381436,-9.382947,8.526765,1
1.6184671,-15.765996,-1.4148281,2
2.5696774,-14.171487,6.0859327,1
2.29258,-11.531213,4.9711695,1
20.718729,3.8521044,4.3245955,3
14.060191,6.483642,-3.8112972,3
19.190916,-6.122612,1.7313249,3
20.058372,-5.4469233,5.153412,3
1.5902112,-18.132479,0.41790447,2
2.111724,-1.4774078,-16.557743,2
3.1809242,-10.408069,4.596187,1
-3.7233462,0.96083874,0.7704408,1
-12.673472,-4.6624103,4.377866,1
0.5083903,1.9631063,6.2570567,1
-13.538639,-2.842605,9.572533,1
-3.431712,5.1164455,-0.58723265,1
-8.270994,-6.112815,3.1366806,1
3.0683293,-14.482494,4.832226,1
0.68305594,-5.014953,-13.935539,2
4.9630203,8.286246,-11.661634,3
24.831776,-6.0020576,7.8476295,3
-0.0074980324,-14.700819,-10.908197,2
-0.9824034,14.059465,-8.858868,3
24.395094,-7.0368724,10.081891,3
22.093592,-5.4051642,10.380691,3
2.402374,10.517847,-15.907069,3
-1.8002994,-7.91304,10.299765,1
-1.1527807,-1.5835108,6.1316185,1
-11.837024,3.589676,-6.538668,1
1.3467176,-5.997197,-0.3118872,1
-10.345533,3.9995584,-0.6621944,1
13.377371,1.9987113,8.447953,3
22.980034,-7.5616384,6.602046,3
-10.421535,-0.28279456,0.49217525,1
-7.1908493,3.6418228,9.1383915,1
-13.987971,8.056482,-0.35363394,1
-21.724142,6.3278513,-9.111991,1
-0.6809158,4.6886406,7.6425934,1
-6.320873,-4.3263364,1.1996398,1
-12.893894,-0.5285167,2.4644535,1
-10.231443,6.789223,0.46618012,1
-9.722621,-1.7016108,-1.8164661,1
-18.15844,4.816992,-4.4352427,1
-13.705014,-0.55701876,10.332162,1
-17.8571,5.8272038,-4.142825,1
-2.7193391,1.9665921,0.82801574,1
-17.056353,-3.7814465,6.655992,1
-5.088586,5.3314676,7.540264,1
-18.12345,-1.957889,-2.7400222,1
-18.904915,5.5306854,2.100667,1
-15.182403,3.9197361,-1.5810097,1
0.028661098,3.7028499,7.892706,1
-15.188472,10.164832,2.0747106,1
-19.915245,1.1111109,-4.469407,1
-8.5759115,-0.8276958,-3.81844,1
5.8876834,-19.761852,3.1365457,1
-2.676344,-2.222908,-16.03738,2
-0.7283809,1.6588039,-19.061232,3
22.522884,-2.365173,3.4671981,3
21.113758,-6.9248934,11.442509,3
22.88007,-8.513898,10.037605,3
1.7946306,-13.719671,12.961189,1
-5.6909313,-1.0317295,12.067048,1
-8.311698,1.8080876,9.707972,1
-0.700123,-3.9142387,11.198167,1
5.070277,-8.568111,6.2449,1
10.405655,12.272102,-1.3254176,3
0.5617226,12.046187,-14.721504,3
-1.3156472,2.3087742,-14.804307,3
-0.88004375,-7.149486,-12.555096,2
3.1710863,-10.356199,-14.961661,2
-0.04476265,-9.121577,-14.747525,2
-2.0670202,5.9299483,-17.034985,2
2.6684237,-6.351126,-14.425477,2
-0.9865628,-4.3114963,-16.691721,2
5.9973207,12.075434,-3.189161,3
-14.528313,3.457279,-7.0999575,1
0.22799295,-19.925604,-0.44215876,2
1.254638,-2.2382312,10.29712,1
-8.4647665,4.5123706,5.7005463,1
-19.20598,-1.0227442,-2.977973,1
-5.539006,-1.9448991,4.9001083,1
-6.874517,2.207483,5.2365227,1
-15.131803,-4.2323694,3.858606,1
4.677388,-20.79179,6.824638,1
-18.505413,2.0042546,-7.9912543,1
3.245554,-19.465918,8.297557,1
3.3874793,-4.0149145,0.64823145,1
-1.8286343,0.054512028,8.07008,1
-4.5618825,2.8645365,5.994406,1
-18.826172,4.9492917,-9.361587,1
-15.281389,5.911718,-1.8258204,1
-15.187649,1.634567,-6.4396615,1
-16.133991,9.254967,3.1281762,1
-21.622982,3.8459795,-4.61287,1
2.3571382,12.298553,-4.2340713,3
13.756384,10.01655,-6.147379,3
0.49099463,4.568395,-18.901585,2
1.8154001,12.902269,-13.075529,3
-2.2095122,4.3610654,-15.479611,3
7.8698835,8.995025,-2.5460725,3
22.257992,-1.050941,3.1532838,3
8.774851,5.3840084,1.7784133,3
14.78776,4.015006,0.52603656,3
21.581661,-0.6084132,4.583857,3
-15.717271,-1.0112948,4.884228,1
-11.752077,5.306332,-5.455021,1
-4.2608976,-4.5632653,6.987361,1
-9.718481,4.226173,0.2787285,1
-2.8869035,1.7323413,0.533953,1
-4.2562566,1.1977549,10.50136,1
-3.9963648,-6.279924,7.363895,1
-7.364881,3.6030314,0.61760926,1
-20.104303,-0.6183725,4.746492,1
-12.296515,-3.6858459,8.332535,1
-0.43994832,2.2631936,-19.56544,2
15.343321,8.721161,-1.2521657,3
11.738946,10.289709,-1.4912975,3
11.549949,5.4653583,-0.113621704,3
11.55325,-0.22163123,2.7476823,3
9.632974,2.9168327,0.6479287,3
18.440409,-1.457609,8.228866,3
22.989004,-8.552278,10.39746,3
-2.2854247,2.350585,-16.207973,3
16.387817,-5.127521,4.4652667,3
17.105814,-6.5672903,6.7216825,3
14.1949,10.333465,3.934523,3
17.399185,4.3847613,5.495193,3
16.273153,-7.4609714,5.1477213,3
1.726837,-8.567692,-16.438486,2
-2.656388,-17.303211,-5.5880775,2
1.9549344,-3.3584816,2.2563517,1
1.5790596,-20.129513,-0.9563819,2
2.3371003,16.326815,-7.798952,3
1.93262,9.274023,-14.060344,3
1.8443058,-12.468039,-6.8612733,2
-2.0633013,-12.480274,10.919151,1
-17.054232,4.401512,7.148392,1
-15.537939,5.000151,1.7194707,1
-7.480454,7.6236486,2.1610918,1
-0.49194354,-7.201081,-15.535372,2
0.38435185,9.109837,-15.497949,3
1.1696953,-18.22545,-7.6630626,2
3.7029839,-13.284169,9.0428705,1
-2.6545181,-1.380358,4.269758,1
6.1166577,-18.887774,5.5381546,2
0.645329,14.911001,-14.247568,3
-3.6369994,1.9008026,-18.400648,2
19.24734,-8.04969,3.9329734,3
4.2743335,14.003121,-9.461598,3
2.4556658,9.488397,-0.85952777,3
-0.23055702,-0.10296253,-17.80426,2
2.3142896,-3.8730443,-18.46456,2
-2.8085635,-12.855563,-12.074896,2
-1.553272,8.393587,-12.165996,3
2.6863203,-5.7303753,-15.075409,2
-0.9360825,1.8946303,-15.96468,3
-1.1057116,0.71008795,-17.38783,2
0.7982707,9.579154,-15.557775,3
6.3382516,11.688074,-10.028021,3
-2.909446,9.224545,-14.353182,3
0.1952411,-10.259513,-9.122153,2
-2.9387062,8.01316,-17.435125,2
-0.8388865,-2.9643464,-17.973606,2
-1.408214,-3.3361347,-16.569246,2
3.0396626,-4.8374877,-17.241253,2
2.145369,-5.490179,-13.362013,2
10.407281,11.385119,4.045132,3
11.569058,-0.51634616,2.4739237,3
3.0714343,9.874977,-14.917059,3
9.975915,6.7087464,-0.35158417,3
3.788479,11.291461,-0.22170533,3
5.5775404,12.514263,-12.722832,3
1.7116297,13.242737,-10.868821,3
7.0588117,12.173539,-1.3281807,3
-4.435443,-1.9559813,5.5710554,1
-15.051428,-4.6335974,5.3539677,1
18.751339,2.8674493,-0.5878403,3
15.498402,6.6075435,3.9546025,3
16.74312,4.107193,-2.3329332,3
22.046347,0.5246532,3.488051,3
11.471322,6.9266768,4.325135,3
17.475182,2.1886482,8.259617,3
-0.7354117,13.761017,-6.1759543,3
3.741215,12.421062,-13.326816,3
-3.2532792,-1.1556094,4.599838,1
-4.51142,4.664942,10.689818,1
-5.419976,-3.6415486,-1.8387183,1
1.7809981,-2.4235537,12.141369,1
-14.274026,7.891694,-6.2340493,1
-10.728979,6.9558215,6.047967,1
-17.829859,6.797859,-5.7363358,1
2.1263971,-5.8255095,1.5585063,1
-7.2603674,8.049729,0.3974036,1
-0.16691571,-3.5402339,4.7103243,1
19.274023,-2.6705344,8.329009,3
6.629676,16.82896,-5.7215524,3
10.161469,6.9083753,0.6904053,3
7.475671,7.9470096,-6.2442136,3
14.54662,4.4752383,3.117872,3
1.5169858,10.54236,-8.417816,3
3.2980225,10.348336,-7.095716,3
8.291756,10.555673,-3.3598704,3
-11.48732,0.40841907,4.6528034,1
-0.4138273,-12.706361,-9.417893,2
1.1627675,-10.021,16.38891,1
0.14573547,8.372644,-14.034606,3
3.7259538,-9.383586,7.20674,1
6.954237,8.562578,-10.294528,3
-0.23433684,-18.071182,8.745755,1
0.3390192,-15.056788,-4.769245,2
5.2652426,-20.124096,7.7718725,1
9.159493,12.7625065,-9.053109,3
1.0123343,-12.194842,13.107989,1
-0.22242807,-13.355276,-12.058971,2
-0.28483692,-18.123371,2.1265826,1
3.0226207,-3.9734216,6.8521204,1
0.0649888,1.9010848,-14.866427,3
-2.7015533,-15.886792,-7.750453,2
5.9639397,-17.736382,4.306451,1
0.031982176,-14.054356,-5.7096343,2
-1.4229583,-15.26883,-4.793059,2
-1.4933496,-11.15613,-13.3571,2
0.38440168,13.134364,-13.914502,3
-0.15003443,-11.283231,-11.456412,2
1.3601063,-10.504607,7.1786833,1
2.523567,-9.117928,-12.309264,2
-17.019062,4.5841956,-7.3907347,1
-7.5811143,-5.6901975,3.960364,1
-19.915613,3.2441697,-6.1501856,1
-6.405135,-1.2252918,-2.9327567,1
-19.820227,0.53495556,-6.57078,1
-19.600948,4.6211157,-5.0482306,1
-10.950937,-0.6848882,8.34095,1
-14.159221,-5.3462744,5.4510074,1
-13.081864,6.9056554,-6.528797,1
-5.2543597,4.135891,3.8572068,1
-18.738047,2.191643,5.0975156,1
-16.528118,-0.37736046,4.825032,1
-2.4227498,-1.1986401,0.84319186,1
-0.48272812,14.222575,-12.559158,3
9.659338,9.733144,4.3685913,3
12.958272,4.8759522,0.53160876,3
8.305178,12.594706,1.6412573,3
1.2190572,13.710893,-5.6107197,3
-3.3677135,3.5219157,-18.35091,2
-1.7733531,2.9574983,-20.623867,2
-2.7995963,4.4163384,-17.324305,2
3.250727,10.85452,-8.625106,3
-1.4425238,10.356012,-8.33658,3
3.4988174,16.398895,-4.3418117,3
5.530323,10.918362,-5.412967,3
13.955625,3.3371968,0.5419862,3
1.081167,15.190636,-7.4078403,3
17.348116,4.013542,5.47848,3
5.1565757,12.341614,-0.98134005,3
2.3395274,-14.354408,-7.275779,2
4.546174,-20.441929,6.2776237,1
-13.455252,9.225121,3.6136427,1
-12.208297,-0.22292873,11.971384,1
-16.917473,6.2271223,1.182246,1
-14.565361,9.351945,1.8932424,1
-18.097698,0.4404277,-5.3153496,1
-14.03909,6.246228,0.6509812,1
-11.942283,10.176742,1.2320539,1
1.3647258,-8.330971,-16.80073,2
-1.8252481,6.4048805,-14.78304,2
1.4550858,-4.2882295,-17.082062,3
-1.1683198,-12.613877,-12.418865,2
3.954749,-15.962396,-0.0031597756,2
0.97581834,-9.763042,-14.046317,2
0.6812848,-11.294699,-12.49924,2
-0.23286398,-14.027524,-9.532571,2
4.780038,-11.448937,6.40376,1
3.7803154,-18.419844,7.7355423,1
-13.988275,4.075683,-0.69542515,1
-12.267555,4.8697734,-2.4063654,1
-23.175117,7.371462,-4.5476727,1
-7.038416,2.874174,4.131092,1
-0.64244044,-1.5727155,12.066841,1
-11.896235,-2.2010825,5.886615,1
-23.240297,3.921198,-9.218376,1
0.0035472305,2.0408154,6.4371977,1
-21.552216,7.110202,-4.814958,1
-18.713018,-0.14787345,-3.3862853,1
-11.616959,9.576195,3.720876,1
-6.8204536,3.5201232,13.177078,1
-18.636446,-2.2370827,3.4174745,1
-21.263973,-0.75474435,-5.498421,1
-25.147367,2.0405018,-3.7860346,1
-14.09275,0.58849186,9.4899435,1
19.945755,-1.0617727,5.400074,3
21.389233,-4.041309,8.312921,3
20.350986,-4.12951,3.9583788,3
21.165525,-0.12338088,4.0651684,3
22.04729,0.33393425,3.5328362,3
17.893322,-7.09865,8.658226,3
2.956586,-6.586686,11.768515,1
-19.7813,1.236409,-1.7173167,1
-16.453129,-2.6204658,-4.2282524,1
-10.151007,-1.9788233,-6.9875507,1
0.7822704,-0.90798795,8.148529,1
0.89524645,-5.8531985,13.311424,1
-3.7905004,5.6212134,8.081147,1
-8.226016,1.8421692,-0.15720826,1
-8.324754,0.90824443,3.1173422,1
-3.633814,3.0966465,-18.222414,2
22.383844,0.4357663,2.872713,3
-1.3995346,-11.006639,-13.3337145,2
0.95833474,-4.2697487,-18.122,2
22.454138,-2.6375694,3.464325,3
2.9626184,-10.291086,-14.788201,2
1.781844,-15.92542,-0.3799181,2
0.6135103,-17.637577,-1.79088,2
-5.524813,-3.8057823,11.13027,1
-4.251982,-1.9530419,13.642191,1
6.033216,-13.810217,5.4151144,1
-9.712984,-0.839028,-5.7442155,1
-2.1443896,-1.7121176,0.621173,1
-4.371496,-0.9974461,13.413403,1
-6.438359,-6.8915806,9.017756,1
-14.980506,6.61679,5.0981035,1
-13.12467,-2.1396585,-5.3043356,1
-14.498809,9.185332,3.4890285,1
-24.961205,2.1473112,-7.3171673,1
-18.98368,-1.3544186,3.8964555,1
-8.369371,6.1902804,7.199743,1
-7.76168,1.9444207,6.0203905,1
-7.5251465,-5.155381,4.1414747,1
-19.746262,7.4269605,-4.1556277,1
-21.228611,3.9523585,3.5088634,1
1.6472316,-6.86095,-14.886815,2
-2.061525,7.3720403,-15.240645,3
5.109732,12.392421,-9.956455,3
-1.519279,2.8254077,-15.063726,2
-3.7069383,8.018558,-12.90611,3
-13.559782,5.963386,-0.2862264,1
-0.0080297375,-6.6050053,13.458767,1
-20.759018,4.3308144,3.536785,1
-8.7798395,3.618995,11.728398,1
-2.18454,-16.889482,-9.020737,2
0.43053138,-12.891388,-10.765729,2
1.3980662,-20.677458,-0.095971376,2
-18.110554,4.6332254,-4.4831486,1
-14.816943,-0.0949216,0.68509096,1
-6.7680902,-3.762868,11.706954,1
0.12197414,1.0772216,0.87866586,1
-13.0182495,4.2910824,9.723755,1
-4.53409,1.0407228,10.67317,1
-8.702588,-6.3372397,6.815034,1
-7.83786,-3.803717,6.1383667,1
0.18719664,-19.194847,-1.272413,2
0.725897,-13.490624,-5.272633,2
1.1081941,-15.256685,6.2457914,1
2.1188133,-19.745188,-5.2695704,1
0.48832315,-10.004018,5.620064,1
3.5170257,-19.40106,6.683754,1
0.24739546,-12.773272,11.443277,1
-7.362752,-5.671866,3.957334,1
9.802261,10.542181,-8.628635,3
0.17693987,4.9143534,-19.2059,3
-16.130203,0.6277299,1.4603002,1
-11.957094,0.2609435,2.3771126,1
4.0802884,-4.350219,5.8865633,1
-11.536003,1.7841718,-2.6313388,1
-1.5274862,3.6279259,-14.245061,3
-9.820707,0.2294224,-0.41880277,1
2.3904004,-10.076752,8.98198,1
-8.714032,-0.343621,11.846587,1
-24.560791,2.3193123,-7.08121,1
-9.80903,8.962036,1.0034337,1
-25.094385,4.0057006,-4.6547318,1
-20.931992,3.587539,-7.102128,1
-26.060986,3.8343074,-8.173987,1
-20.525982,2.6525927,2.7229862,1
-20.20173,7.383185,-1.5745673,1
-22.467474,5.827625,-9.74263,1
5.5238137,-14.864284,3.2302,1
3.8285997,-13.982294,4.191817,1
-1.5550872,-14.114363,-5.7371087,2
-2.7199197,-13.277355,-11.853128,2
-2.6583123,-17.583158,-4.5231566,2
0.7446187,-3.8745134,-17.13669,2
3.0358605,-16.850817,-2.179577,1
4.983138,-4.2335887,5.782798,1
-15.963568,7.3181314,-5.107943,1
-24.99874,2.4755476,-4.7220125,1
-5.5124507,5.552811,11.873354,1
-25.32525,4.855296,-8.174822,1
-2.9740977,-3.9810667,8.306826,1
-3.9354973,5.2188644,8.0424795,1
1.0370271,-12.971361,-9.2571745,2
6.2082744,-10.16659,10.71184,1
1.3435372,-5.9219937,12.991058,1
15.82173,10.184604,-3.3894737,3
-16.62337,-3.7442615,1.5870562,1
-8.2009325,-3.1900992,1.8925506,1
-10.523725,4.093158,-1.1294544,1
-0.1324396,-10.66101,-14.704807,2
-0.94834304,-4.4746666,10.826365,1
-9.706916,-4.1824536,-2.8787427,1
-9.308923,-1.2263733,9.072764,1
-23.764175,2.490291,-1.1748956,1
-9.568628,-2.673755,5.142787,1
2.0058942,-20.948488,-0.601551,1
0.0968955,-9.273875,-12.243306,2
11.068749,4.395149,0.20713705,3
18.337397,-7.458063,4.446159,3
17.455885,5.5607004,2.6554832,3
19.071611,4.4731145,0.7997536,3
3.3125467,15.380213,-7.142809,3
2.1888413,10.639713,-8.172815,3
5.162265,12.493039,-8.963982,3
14.612631,7.541604,-1.6774694,3
6.0227757,11.625956,-9.702096,3
13.148153,6.5939617,-4.5889444,3
3.3133342,11.751215,-10.175161,3
8.118041,13.30447,-8.232958,3
17.630184,6.1276584,3.2439785,3
19.295982,-4.856632,3.861659,3
13.6867695,5.578806,-2.8986228,3
8.664977,13.053182,-2.2759266,3
13.664545,3.2500398,3.5170352,3
3.1638288,14.976413,-11.307825,3
1.9815098,-11.187432,-11.9681425,2
-0.045535136,8.401443,-15.39883,2
-5.510316,-0.09770772,8.64133,1
-16.735518,3.8976321,-1.8240685,1
5.7868404,10.76723,-12.129352,3
1.9476082,-13.931945,-5.6226068,2
-0.5164491,-8.832209,-12.6360655,2
3.2776768,-8.437307,-14.996829,2
2.513573,-7.865512,-12.671178,2
2.459523,-16.004354,-6.8339477,2
1.0367694,0.8157586,-18.400803,3
5.244322,9.740522,-10.8913765,3
5.7727265,12.05445,-2.209704,3
14.973579,7.8632793,-1.395825,3
-0.063150615,13.258838,-9.275142,3
8.3832,8.401995,-5.2639246,3
-8.990866,-0.2500477,-4.1927266,1
-0.11008912,-4.3556314,6.4860625,1
-7.204994,0.062537245,4.037627,1
-0.98471016,-3.5164266,14.25623,1
-7.3805747,-3.394192,3.6999273,1
-10.36644,-4.052553,-1.7893496,1
-0.093850166,-5.1800714,6.106357,1
2.6554263,0.1328548,2.720603,1
-6.2934656,1.3430623,11.872149,1
3.4079368,-5.5650373,2.361684,1
-12.616148,3.9062567,9.915039,1
3.78647,-3.6269207,0.29622495,1
-15.634357,-4.1120186,4.865167,1
-12.4179735,-1.5067147,-5.343956,1
-2.647097,-5.7406473,7.893066,1
-13.967818,8.71627,4.4557343,1
-14.036863,3.629353,-4.862512,1
-7.167892,5.64798,8.193144,1
-1.9343734,-11.786271,10.072146,1
-20.614042,-2.6374607,0.9284484,1
-11.362538,9.317833,4.1950903,1
-17.61478,-4.70972,0.487014,1
-0.42133003,6.7608056,6.0318484,1
1.4998788,10.849519,-4.320039,3
2.5240328,-19.57367,4.812439,1
-2.506459,1.323005,9.029287,1
-6.5084276,-3.2582824,5.0902524,1
10.303044,3.5514517,-0.1058372,3
-1.4026273,-8.008245,10.529388,1
-19.794811,2.0669944,2.7546306,1
-14.681182,-0.18034102,8.367919,1
-10.683522,2.7300224,-4.027296,1
-17.139267,4.190429,7.313251,1
-15.962846,7.799481,-7.1483297,1
-7.949013,2.9432695,8.704223,1
-14.224413,-1.8343564,-6.7483864,1
-19.951658,2.4568427,-2.725381,1
-21.54607,4.4355226,-4.367385,1
-15.647167,-0.35036764,-2.4385056,1
-19.379877,-0.91398907,-5.1878414,1
1.1166832,-18.863955,-1.4610531,1
4.644108,-18.185457,-0.84828764,2
2.4882896,-17.621813,-3.7177954,1
2.902477,-5.928037,-17.55335,2
-1.2018291,-4.497722,-15.743232,2
16.26797,-1.3170048,5.043512,3
13.905319,12.788945,-2.386588,3
2.6693108,-4.4422665,-18.246962,2
6.3129025,14.680031,-5.5453544,3
-1.4760511,3.0543437,-14.998047,2
11.691261,12.833636,-6.3698063,3
0.17484792,9.771184,-16.532558,3
4.4551544,-13.738289,3.1727118,1
2.2251544,-14.082744,-7.0813823,2
1.7815602,-16.032623,-6.0226836,2
4.070232,-21.018959,4.3082147,1
-12.963936,-0.7681354,2.9752352,1
3.2432015,-8.511517,-15.003307,2
-16.159296,-0.0797801,-4.4663997,1
-15.686157,2.1222298,-5.341085,1
-13.796592,6.3535805,9.666559,1
-9.942114,9.798622,-0.12657394,1
-16.45732,-0.2617147,4.9354672,1
-1.0049362,-4.372404,11.2108,1
-7.1004405,1.389231,7.881441,1
-11.141398,4.7842293,-3.6238003,1
-3.2450802,-1.6042525,4.3995028,1
-17.387115,1.2829788,-3.339351,1
-8.6625805,-1.3230568,-3.8908188,1
-8.843697,-5.7074013,3.7807374,1
-14.980395,1.3511072,-3.5024097,1
-6.2137527,3.1891763,1.1810206,1
-1.6246223,-14.292019,11.417509,1
-5.0610447,5.111425,7.4544044,1
0.5952816,-7.052362,-13.994833,2
-0.6051575,-7.5817423,-15.5458765,2
-1.5462426,1.027138,-18.721611,2
-2.8621294,7.9664073,6.966429,1
-16.240513,2.4933672,-2.1620505,1
-13.904401,5.8707023,0.8312697,1
-16.193407,3.7792456,0.18360496,1
-23.096436,4.530281,-2.2118373,1
-18.227642,5.146024,4.629693,1
-21.788105,3.41333,-6.758487,1
-25.87359,4.2773433,-8.182693,1
-18.445753,2.3672998,-5.698093,1
-2.1184485,7.4455013,6.9702926,1
-2.431846,1.2602341,8.987342,1
-25.211298,1.2071943,-4.697765,1
-22.16799,0.27414837,-5.810896,1
-19.28084,5.2843227,1.4413636,1
-1.3939779,3.2437966,-14.898734,2
-2.0267045,2.8569226,-18.946278,2
4.21254,-9.689453,6.7796535,1
1.1010052,-10.20242,16.334133,1
2.3934784,-3.5085857,5.299886,1
-2.0764334,-14.1207905,-6.299169,2
4.692394,-4.2909045,6.07268,1
0.15746137,-16.54083,-6.6881084,1
1.8006411,-6.8254976,9.473376,1
1.4666635,-5.5976667,4.089756,1
-0.8649235,-1.6407549,3.0174592,1
-1.9302219,-15.521168,10.375192,1
6.443651,-14.498338,4.5506186,1
-9.721798,1.3175838,3.923853,1
1.5046827,-13.810112,13.303145,1
-3.8647237,-4.5934763,10.404754,1
-6.849085,2.1708963,4.437071,1
-9.654808,5.813869,2.850941,1
-2.580627,-6.5612636,3.0735495,1
-5.905735,-2.381713,-1.2259378,1
-10.1869955,6.089911,6.9734163,1
-1.97255,-7.8418393,10.029816,1
-15.893458,0.63856536,-0.6473337,1
4.4505053,-15.480477,6.0884204,1
1.9953761,-15.099554,-0.1840376,1
1.4082146,-14.185977,6.8181443,1
-10.626043,5.3345294,7.084294,1
0.5939079,-5.1028867,3.0555484,1
-8.9222765,-2.033733,1.0435095,1
-8.455192,-2.0748057,5.171984,1
-7.3319006,2.7166884,8.4593315,1
-1.6640054,-5.6948705,8.030072,1
-5.580568,-3.8320324,-0.9854278,1
3.1532905,-15.85378,6.91017,1
7.4151225,13.160827,-3.1024616,3
9.873434,13.459774,1.0433143,3
5.5902977,9.416184,-6.5095196,3
-3.9600232,8.178511,-12.257354,3
-1.0329651,4.190631,7.856351,1
-12.555497,-4.481022,4.2984037,1
-19.761438,2.1704624,-0.3439569,1
-21.555424,5.491553,-5.7528434,1
-13.850986,0.38904163,9.48246,1
-7.252889,1.0213292,9.186079,1
-16.931911,6.9232626,5.0543528,1
-0.08781932,7.6490645,-18.17223,3
-1.6136293,-16.231653,-4.2110124,2
0.11808449,-10.437149,-9.286178,2
1.7095788,-5.3081,-16.54601,2
-3.5498314,5.376657,-15.803038,3
8.516719,13.572973,-1.2484432,3
0.49931404,-14.069302,-6.7786593,2
-6.737429,-5.4213066,8.70273,1
-11.804554,-2.2606673,5.5160227,1
0.036248647,-3.0978255,12.767972,1
0.5942931,-15.05117,9.744306,1
1.4339471,-13.810781,13.248585,1
1.0730829,-17.259401,0.6677715,1
0.39205086,-4.1156588,-16.945665,2
-2.2153318,7.2692623,-15.183859,3
-2.0137575,-12.586231,-9.640283,2
1.2826096,-9.347976,-15.052444,2
-0.11881482,5.0462284,-19.122644,2
-4.4354606,-0.98763174,2.534265,1
-17.936337,-0.7464111,-7.2352195,1
-12.440734,6.990015,3.7306693,1
-20.950052,7.0012407,0.17512172,1
-23.832167,2.564539,-0.88841295,1
2.1714804,-8.728403,-12.117112,2
-0.8349099,9.472074,-13.636131,3
5.072294,11.691624,-8.980805,3
10.477272,11.115903,-5.8334584,3
7.657346,7.7853894,0.5819105,3
9.773235,7.170737,-0.7452447,3
8.523055,5.711626,1.5954319,3
-4.4749546,5.874868,-15.851152,3
11.992785,9.468149,-2.950342,3
-1.4220142,3.6286278,-18.396711,3
-3.0405147,-6.6169567,11.226797,1
1.353676,-15.145063,5.771723,1
3.7268448,-19.294445,7.288558,1
3.0258,-12.490122,-11.537112,2
0.06194976,-1.946014,-17.552942,2
1.0066464,11.450603,-16.983906,3
0.4574538,8.333253,-15.615179,2
8.915738,12.187353,-6.650852,3
16.968721,-0.62075126,-1.4335927,3
5.267969,15.655705,-8.290141,3
6.881324,10.957005,-0.37782106,3
4.7649074,13.517241,-8.630309,3
8.308216,4.0906,0.56378347,3
7.2060432,14.077752,-5.8778195,3
-0.66801345,13.905036,-5.935318,3
6.5148687,10.651545,3.9504857,3
-1.4459579,10.354182,-8.319386,3
-2.4694495,7.06829,-17.990473,3
2.4259322,14.5405445,-4.4116178,3
-1.5567288,10.64974,-9.186282,3
-18.598776,2.6816754,-8.833383,1
-13.916363,0.7778828,11.342693,1
-12.959946,6.7532396,-6.560496,1
-4.4291553,0.99507606,7.675546,1
12.401736,0.58643854,1.7764549,3
15.548689,6.603075,3.8754113,3
18.670353,2.0630991,0.40625727,3
16.879143,-2.6138659,-0.12153666,3
16.60937,-7.536884,4.963359,3
12.259057,-2.1056015,5.663933,3
12.542522,7.2812505,5.0668645,3
23.338423,-2.7510343,9.01668,3
19.169512,6.4335184,1.2296154,3
19.685785,2.1500478,6.510772,3
21.022886,-2.9363225,8.498725,3
19.01256,-4.372677,3.8047557,3
-9.385357,-0.13954693,-5.494971,1
-10.087451,-1.1026824,-0.14965683,1
-17.601892,3.0982492,-5.894324,1
-14.782801,8.069136,-6.4411016,1
-1.8198756,-12.056826,-10.24799,2
2.3318367,-3.203993,-16.435001,2
2.3703775,-17.204765,-7.5861516,2
14.054604,9.16846,-5.829993,3
-19.165249,-2.0333498,5.1507883,1
-24.241093,3.7342238,-9.093224,1
-23.28309,6.8306417,-7.6092205,1
-24.814167,3.4206798,-8.652687,1
5.975686,12.694025,-2.5919225,3
16.71324,5.236167,4.39552,3
6.7794595,10.46718,4.1574616,3
8.90826,5.6875877,1.4753281,3
17.854342,-1.3535507,4.513901,3
4.1667123,9.023827,-1.5856683,3
-1.0664693,7.828251,-10.407948,3
8.821779,7.4989457,-3.9107494,3
14.892858,5.849097,1.18823,3
0.168096,-21.241037,1.1142466,1
4.5062165,9.585087,-9.642384,3
2.7016737,-5.686709,-15.3461075,2
2.562751,-6.5522666,5.1959305,1
